full_name,description,language,topics,default_branch,license,created_at,updated_at,pushed_at,stargazers_count,forks_count,open_issues_count,watchers_count,size_kb,is_fork,is_archived,has_wiki,has_projects,has_discussions,contributors_count,commit_count_last_year,has_readme,readme_size_bytes,has_ci_workflow,open_prs_count,release_count,repo_age_days,days_since_last_push,days_since_last_update,commits_per_month,doc_score,maturity_score,community_score,topics_count,is_likely_template,is_abandoned
UserDavid7/PrimerProyecto,Descripcion de mi primer poryecto de react js,Unknown,[],main,,2022-12-31T23:58:12Z,2022-12-31T23:58:12Z,2022-12-31T23:58:12Z,0,0,0,0,0,False,False,True,True,False,0,0,False,0,False,0,0,731,731,731,0.0,1,1,0.0,0,False,True
ivanCruzDev/netclone,,Unknown,[],main,,2022-12-31T23:58:09Z,2022-12-31T23:58:09Z,2022-12-31T23:58:10Z,0,1,0,0,0,False,False,True,True,False,1,0,True,10,False,0,0,731,731,731,0.0,2,1,0.69,0,False,True
Supersam201004/MG_DOS_OFFICIALRELEASE,"I Made This Project Using Python 3.10.7, and everything you need to know is in the readme. This is the official release of this project!(V0.1.0!)!",Python,[],main,GPL-3.0,2022-09-28T19:25:20Z,2022-09-28T19:25:51Z,2022-12-31T23:58:08Z,0,0,0,0,129,False,False,True,True,False,1,0,True,1040,False,0,0,825,731,825,0.0,2,1,0.0,0,False,True
bims1607/product-preview-card-component-main,,CSS,[],master,,2022-12-31T23:56:28Z,2023-01-01T00:02:31Z,2022-12-31T23:58:08Z,0,0,0,0,201,False,False,True,True,False,1,0,True,4703,False,0,0,731,731,730,0.0,3,1,0.0,0,False,True
alejandromaciass/SnaketheGame,,Python,[],main,,2022-12-25T22:41:56Z,2023-01-01T19:51:26Z,2022-12-31T23:58:08Z,0,0,0,0,5,False,False,True,True,False,1,0,True,4937,False,0,0,737,731,730,0.0,3,1,0.0,0,False,True
anthonyjdella/discord-invite-bot,💬 Discord bot that sends a server invite via text message or email.,Unknown,"['discord', 'discord-bot']",main,GPL-3.0,2022-12-31T23:52:21Z,2023-01-06T06:40:33Z,2022-12-31T23:58:06Z,0,0,0,0,15,False,False,True,True,False,1,0,True,1314,False,0,0,731,731,725,0.0,2,1,0.0,2,False,True
hartl3y94/multiplatform-settings,A Kotlin Multiplatform library for saving simple key-value data,Unknown,[],main,Apache-2.0,2023-01-11T05:34:48Z,2023-01-11T05:34:43Z,2022-12-31T23:58:05Z,0,0,0,0,1121,True,False,True,True,False,12,0,True,18629,True,0,0,720,731,720,0.0,3,3,0.0,0,True,False
gavoqq/gav-private,,Lua,[],main,,2021-12-31T23:55:55Z,2021-12-31T23:59:57Z,2021-12-31T23:59:54Z,0,0,0,0,3,False,False,True,True,False,1,0,False,0,False,0,0,1096,1096,1096,0.0,1,1,0.0,0,False,True
luke-mckay/cr_ram_r_w_2c,A simple parameterized RAM for things like an asynchronous FIFO.,Verilog,[],main,,2021-12-31T23:58:42Z,2021-12-31T23:59:32Z,2021-12-31T23:59:29Z,0,0,0,0,2,False,False,True,True,False,1,0,False,0,False,0,0,1096,1096,1096,0.0,1,1,0.0,0,False,True
ellanyzalova/EmailApp,Email App,Java,[],main,,2021-12-31T23:57:49Z,2021-12-31T23:59:29Z,2021-12-31T23:59:26Z,0,0,0,0,2,False,False,True,True,False,1,0,True,11,False,0,0,1096,1096,1096,0.0,2,1,0.0,0,False,True
mdifils/jenkins-microservice,,Java,[],main,,2021-12-31T00:52:22Z,2021-12-31T23:59:29Z,2021-12-31T23:59:26Z,0,0,0,0,16,False,False,True,True,False,1,0,True,22,False,0,0,1096,1096,1096,0.0,2,1,0.0,0,False,True
michaelsantos87/test-node-api-docker,Test using node-api and docker,JavaScript,[],master,,2021-12-31T23:40:36Z,2021-12-31T23:59:00Z,2021-12-31T23:58:57Z,0,0,0,0,44,False,False,True,True,False,1,0,True,92,False,0,0,1096,1096,1096,0.0,2,1,0.0,0,False,True
kaptenanbu/anburoot,hi Im here,Unknown,[],main,,2021-12-31T23:58:42Z,2021-12-31T23:58:42Z,2021-12-31T23:58:43Z,0,0,0,0,0,False,False,True,True,False,0,0,False,0,False,0,0,1096,1096,1096,0.0,1,1,0.0,0,False,True
patrickkkim/Rule1-Calculator,Rule1 Calculator,Python,[],main,MIT,2021-12-31T10:31:49Z,2022-03-22T07:34:36Z,2021-12-31T23:58:43Z,0,0,0,0,6,False,False,True,True,False,1,0,True,36,False,0,0,1096,1096,1015,0.0,2,1,0.0,0,False,True
ulliocompagnie/ulliocompagnie,Config files for my GitHub profile.,Unknown,"['config', 'github-config']",main,,2021-12-05T11:18:02Z,2021-12-31T23:58:42Z,2021-12-31T23:58:39Z,0,0,0,0,1,False,False,False,True,False,1,0,True,417,False,0,0,1122,1096,1096,0.0,1,1,0.0,2,False,True
maikeliani/POO-Csharp,,C#,[],master,,2021-12-31T23:08:25Z,2021-12-31T23:58:18Z,2021-12-31T23:58:15Z,0,0,0,0,88,False,False,True,True,False,1,0,True,455,False,0,0,1096,1096,1096,0.0,2,1,0.0,0,False,True
arinzeorji/react-photoapp,,Unknown,[],main,,2021-12-31T23:58:10Z,2021-12-31T23:58:10Z,2021-12-31T23:58:11Z,0,0,0,0,0,False,False,True,True,False,0,0,False,0,False,0,0,1096,1096,1096,0.0,1,1,0.0,0,False,True
hoof123/particles,a WordPress plugin for installing the tsParticles library.,JavaScript,[],main,,2021-12-31T23:50:05Z,2022-01-01T00:06:07Z,2021-12-31T23:58:10Z,0,0,0,0,24,False,False,True,True,False,2,0,True,7544,False,0,0,1096,1096,1095,0.0,3,2,0.0,0,False,False
gmourae/Meu-livro-de-receitas,,Unknown,[],main,,2021-12-31T23:50:04Z,2021-12-31T23:58:02Z,2021-12-31T23:58:00Z,0,0,0,0,0,False,False,True,True,False,1,0,True,1,False,0,0,1096,1096,1096,0.0,2,1,0.0,0,False,True
Arshadasiddiqui/DataScience_JP,Data Science Jawan Pakistan,Jupyter Notebook,[],main,,2021-12-31T22:55:24Z,2021-12-31T23:58:02Z,2021-12-31T23:57:59Z,0,0,0,0,1,False,False,True,True,False,1,0,False,0,False,0,0,1096,1096,1096,0.0,1,1,0.0,0,False,True
Madada972/Madada972,Config files for my GitHub profile.,Unknown,"['config', 'github-config']",main,,2021-12-31T23:57:57Z,2021-12-31T23:57:57Z,2021-12-31T23:57:58Z,0,0,0,0,0,False,False,False,True,False,0,0,False,0,False,0,0,1096,1096,1096,0.0,0,1,0.0,2,False,True
nateh/nateh,Config files for my GitHub profile.,Unknown,"['config', 'github-config']",main,,2021-12-31T23:57:55Z,2021-12-31T23:57:55Z,2021-12-31T23:57:55Z,0,0,0,0,0,False,False,False,True,False,0,0,False,0,False,0,0,1096,1096,1096,0.0,0,1,0.0,2,False,True
FreakyFreakyNerd/FreakyFreakyNerd-IdleGame,Simple Unity Idle Game Library,C#,[],main,MIT,2021-12-31T23:57:38Z,2021-12-31T23:57:43Z,2021-12-31T23:57:40Z,0,0,0,0,27,False,False,True,True,False,1,0,False,0,False,0,0,1096,1096,1096,0.0,1,1,0.0,0,False,True
coconutpalm/boot-code,CodeMirror for everyday coding!,Clojure,[],master,,2018-08-09T02:08:23Z,2023-01-28T04:25:37Z,2021-12-31T23:57:27Z,0,0,0,0,59,False,True,True,True,False,1,0,True,4957,False,0,0,2336,1096,703,0.0,3,1,0.0,0,False,True
progsar/progsar.github.io,,Unknown,[],main,,2021-12-31T23:57:16Z,2021-12-31T23:57:16Z,2021-12-31T23:57:17Z,0,0,0,0,0,False,False,True,True,False,0,0,False,0,False,0,0,1096,1096,1096,0.0,1,1,0.0,0,False,True
HidekiHrk/color-discord-bot,color bot for discord,JavaScript,[],main,MIT,2021-12-31T05:16:23Z,2021-12-31T23:57:16Z,2021-12-31T23:57:13Z,0,0,0,0,26,False,False,True,True,False,1,0,True,42,False,0,0,1096,1096,1096,0.0,2,1,0.0,0,False,True
iRaxcoder/tasks-manager,simple tasks manager created with react-native,Unknown,[],main,,2021-12-31T23:52:52Z,2022-10-28T15:58:29Z,2021-12-31T23:57:11Z,0,0,0,0,3,False,False,True,True,False,1,0,True,63,False,0,0,1096,1096,795,0.0,2,1,0.0,0,False,True
yusufmahabilakra/yusufmahabilakra.github.io,,Unknown,[],main,,2021-12-31T23:57:08Z,2021-12-31T23:57:12Z,2021-12-31T23:57:10Z,0,0,0,0,0,False,False,True,True,False,1,0,True,28,False,0,0,1096,1096,1096,0.0,2,1,0.0,0,False,True
showipintbri/sid_checker,A web-app to display the raw rule/signature from the sid.,Python,[],main,Apache-2.0,2021-10-30T00:00:56Z,2021-12-31T23:56:53Z,2021-12-31T23:56:50Z,0,0,0,0,84,False,False,False,False,True,1,0,True,1095,False,0,0,1158,1096,1096,0.0,1,0,0.0,0,False,True
Dantadanzx/Dantadanzx,Config files for my GitHub profile.,Unknown,"['config', 'github-config']",main,,2021-12-31T23:56:48Z,2021-12-31T23:56:48Z,2021-12-31T23:56:48Z,0,0,0,0,0,False,False,False,True,False,0,0,False,0,False,0,0,1096,1096,1096,0.0,0,1,0.0,2,False,True
Meryemghandour/meryemghandour.github.io,,Unknown,[],main,,2021-12-31T23:56:45Z,2021-12-31T23:56:45Z,2021-12-31T23:56:45Z,0,0,0,0,0,False,False,True,True,False,0,0,False,0,False,0,0,1096,1096,1096,0.0,1,1,0.0,0,False,True
HubMongoose/HubMongoose,Config files for my GitHub profile.,Unknown,"['config', 'github-config']",main,,2021-12-31T23:53:33Z,2021-12-31T23:56:42Z,2021-12-31T23:56:39Z,0,0,0,0,0,False,False,False,True,False,1,0,True,436,False,0,0,1096,1096,1096,0.0,1,1,0.0,2,False,True
kiwi515/GolfAtHome,RNG seed bruteforcer for Wii Sports Golf wind sets,C++,[],main,MIT,2021-03-01T14:33:09Z,2023-03-02T23:39:20Z,2021-12-31T23:56:39Z,0,1,0,0,84,False,False,True,True,False,1,0,True,65,False,0,0,1401,1096,670,0.0,2,1,0.69,0,False,True
wehttams/Sliding-Block-Puzzle,2nd CS project- a sliding block puzzle,Java,[],main,,2021-12-31T23:55:12Z,2021-12-31T23:57:18Z,2021-12-31T23:56:34Z,0,0,0,0,3,False,False,True,True,False,1,0,True,1750,False,0,0,1096,1096,1096,0.0,2,1,0.0,0,False,True
rodrigogonn/Learning_electron,,JavaScript,[],master,,2021-12-31T23:56:03Z,2021-12-31T23:56:34Z,2021-12-31T23:56:31Z,0,0,0,0,57,False,False,True,True,False,1,0,False,0,False,0,0,1096,1096,1096,0.0,1,1,0.0,0,False,True
lazynessmind/tugatv-unblock,Injects css instructions to enable adblock in the site,JavaScript,"['google-extension', 'mobzilla-extension']",master,MIT,2020-01-11T05:06:25Z,2021-12-31T23:56:32Z,2021-12-31T23:56:30Z,0,0,0,0,50,False,False,True,True,False,1,0,True,92,False,0,0,1816,1096,1096,0.0,2,1,0.0,2,False,True
Tiyam1399/H00llooo,new century,Unknown,[],main,,2021-12-31T23:49:40Z,2021-12-31T23:56:08Z,2021-12-31T23:56:17Z,0,0,0,0,2,False,False,True,True,False,1,0,True,23,False,0,0,1096,1096,1096,0.0,2,1,0.0,0,False,True
s1pp0/2021---python,projekt under 2021,Nu,[],main,,2021-04-04T10:16:36Z,2022-01-04T17:58:19Z,2021-12-31T23:56:13Z,0,0,0,0,42,False,False,True,True,False,1,0,True,42,False,0,0,1367,1096,1092,0.0,2,1,0.0,0,False,True
Simoslover/Simoslover,Config files for my GitHub profile.,Unknown,"['config', 'github-config']",main,,2021-12-31T23:56:03Z,2021-12-31T23:56:03Z,2021-12-31T23:56:04Z,0,0,0,0,0,False,False,False,True,False,0,0,False,0,False,0,0,1096,1096,1096,0.0,0,1,0.0,2,False,True
hahahatrauma/hahahatrauma,Config files for my GitHub profile.,Unknown,"['config', 'github-config']",main,,2021-12-31T23:56:01Z,2021-12-31T23:56:01Z,2021-12-31T23:56:01Z,0,0,0,0,0,False,False,False,True,False,0,0,False,0,False,0,0,1096,1096,1096,0.0,0,1,0.0,2,False,True
oceaneli/data-to-insights-with-gcp-2022,,Unknown,[],main,,2021-12-31T23:23:03Z,2021-12-31T23:27:08Z,2021-12-31T23:56:00Z,0,0,0,0,5,False,False,True,True,False,1,0,True,1610,False,0,0,1096,1096,1096,0.0,2,1,0.0,0,False,True
uniswapv2periphery2/blob,,Unknown,[],main,,2021-12-31T23:51:55Z,2021-12-31T23:55:55Z,2021-12-31T23:55:52Z,0,0,0,0,3,False,False,True,True,False,1,0,False,0,False,0,0,1096,1096,1096,0.0,1,1,0.0,0,False,True
bhattparv/Software-Tool-for-Plant-Pathometry-Estimation-of-Nutrient-Content,Employed deep learning tools to estimate the nutrient content & identify the type & intensity of diseases in a plant by scanning its leaves & providing treatment options.,Unknown,[],main,,2021-12-31T23:55:48Z,2022-04-21T23:38:19Z,2021-12-31T23:55:48Z,0,0,0,0,0,False,False,True,True,False,1,0,True,251,False,0,0,1096,1096,985,0.0,2,1,0.0,0,False,True
ikorason/learn-rust-quickreplace,Programming Rust - Quick Replace,Rust,[],master,,2021-12-31T23:55:29Z,2021-12-31T23:55:50Z,2021-12-31T23:55:47Z,0,0,0,0,2,False,False,True,True,False,1,0,False,0,False,0,0,1096,1096,1096,0.0,1,1,0.0,0,False,True
AaravSharma02/Project-78,,JavaScript,[],main,,2021-12-31T23:55:27Z,2021-12-31T23:55:47Z,2021-12-31T23:55:45Z,0,0,0,0,1,False,False,True,True,False,1,0,False,0,False,0,0,1096,1096,1096,0.0,1,1,0.0,0,False,True
taolicd/hello,,Unknown,[],main,,2021-12-31T23:41:36Z,2021-12-31T23:55:44Z,2021-12-31T23:55:41Z,0,0,0,0,0,False,False,True,True,False,1,0,False,0,False,0,0,1096,1096,1096,0.0,1,1,0.0,0,False,True
pheeria/tweets,Exploring Twitter API using Clojure,Clojure,"['clojure', 'twitter']",main,NOASSERTION,2021-12-28T23:54:37Z,2021-12-31T23:55:41Z,2021-12-31T23:55:39Z,0,0,0,0,24,False,False,False,False,False,1,0,True,504,False,0,3,1099,1096,1096,0.0,1,1,0.0,2,False,True
Li-Guang-Ning/Minecraft,,Unknown,[],main,,2021-12-31T23:55:34Z,2021-12-31T23:55:34Z,2021-12-31T23:55:35Z,0,0,0,0,0,False,False,True,True,False,0,0,False,0,False,0,0,1096,1096,1096,0.0,1,1,0.0,0,False,True
ggarcia949/k-means-clustering,Using R for k‐means clustering,Unknown,[],main,,2021-12-31T23:53:26Z,2021-12-31T23:55:24Z,2021-12-31T23:55:21Z,0,0,0,0,16,False,False,True,True,False,1,0,False,0,False,0,0,1096,1096,1096,0.0,1,1,0.0,0,False,True
yelhamdaoui/newspage.github.io,,Unknown,[],main,,2021-12-31T23:55:14Z,2021-12-31T23:55:17Z,2021-12-31T23:55:15Z,0,0,0,0,0,False,False,True,True,False,1,0,True,20,False,0,0,1096,1096,1096,0.0,2,1,0.0,0,False,True
Mur9hy89/Mur9hy89,Config files for my GitHub profile.,Unknown,"['config', 'github-config']",main,,2021-12-31T23:55:11Z,2021-12-31T23:55:11Z,2021-12-31T23:55:12Z,0,0,0,0,0,False,False,False,True,False,0,0,False,0,False,0,0,1096,1096,1096,0.0,0,1,0.0,2,False,True
Angel-Avila589/cs100-lab-04---github-actions,,C++,[],main,,2021-12-31T23:44:37Z,2022-10-15T05:04:23Z,2021-12-31T23:54:52Z,0,0,0,0,7,False,False,True,True,False,1,0,True,12975,False,0,0,1096,1096,808,0.0,3,1,0.0,0,False,True
Saummmm/piano-keys,,JavaScript,[],master,,2021-12-26T23:55:50Z,2021-12-31T23:54:55Z,2021-12-31T23:54:42Z,0,0,0,0,3,False,False,True,True,False,1,0,True,67,False,0,0,1101,1096,1096,0.0,2,1,0.0,0,False,True
Niecylicious/My-Vision,What i hope to accomplish 2022,Unknown,[],main,,2021-12-31T23:54:35Z,2021-12-31T23:54:38Z,2021-12-31T23:54:35Z,0,0,0,0,0,False,False,True,True,False,1,0,True,43,False,0,0,1096,1096,1096,0.0,2,1,0.0,0,False,True
Hendi14/miner,test,Shell,[],main,,2021-12-31T23:51:16Z,2021-12-31T23:54:37Z,2021-12-31T23:54:35Z,0,0,0,0,1,False,False,True,True,False,1,0,True,13,False,0,0,1096,1096,1096,0.0,2,1,0.0,0,False,True
sriester/sriester,Config files for my GitHub profile.,Unknown,"['config', 'github-config']",main,,2021-12-31T23:54:31Z,2021-12-31T23:54:31Z,2021-12-31T23:54:31Z,0,0,0,0,0,False,False,False,True,False,0,0,False,0,False,0,0,1096,1096,1096,0.0,0,1,0.0,2,False,True
cvpf1233a/vpss,,Unknown,[],main,,2021-12-31T23:52:40Z,2021-12-31T23:53:19Z,2021-12-31T23:54:16Z,0,0,0,0,1,False,False,True,True,False,1,0,False,0,False,0,0,1096,1096,1096,0.0,1,1,0.0,0,False,True
MaxraySavage/MaxraySavage,,Unknown,[],main,,2021-11-19T21:36:45Z,2021-12-31T23:54:16Z,2021-12-31T23:54:14Z,0,0,0,0,4,False,False,True,True,False,1,0,True,455,False,0,0,1138,1096,1096,0.0,2,1,0.0,0,False,True
missasd2/cs,,Unknown,[],main,,2021-12-31T23:54:03Z,2021-12-31T23:54:03Z,2021-12-31T23:54:05Z,0,0,0,0,0,False,False,True,True,False,0,0,False,0,False,0,0,1096,1096,1096,0.0,1,1,0.0,0,False,True
Jonjon87/Jonjon87,Config files for my GitHub profile.,Unknown,"['config', 'github-config']",main,,2021-12-31T23:54:03Z,2021-12-31T23:54:03Z,2021-12-31T23:54:03Z,0,0,0,0,0,False,False,False,True,False,0,0,False,0,False,0,0,1096,1096,1096,0.0,0,1,0.0,2,False,True
jisantuc/denver-covid-testing-aggregator,Small page to aggregate available COVID tests in the Denver area,PureScript,[],main,,2021-12-31T23:53:41Z,2021-12-31T23:53:57Z,2021-12-31T23:53:54Z,0,0,0,0,65,False,False,True,True,False,1,0,False,0,False,0,0,1096,1096,1096,0.0,1,1,0.0,0,False,True
Dhairya2309/Project36,,JavaScript,[],main,,2021-12-31T23:53:15Z,2021-12-31T23:53:52Z,2021-12-31T23:53:50Z,0,0,0,0,58,False,False,True,True,False,1,0,True,11,False,0,0,1096,1096,1096,0.0,2,1,0.0,0,False,True
MarMarq/testeGit,Isto é um teste,Unknown,[],main,,2021-12-31T23:53:38Z,2021-12-31T23:53:41Z,2021-12-31T23:53:39Z,0,0,0,0,0,False,False,True,True,False,1,0,True,28,False,0,0,1096,1096,1096,0.0,2,1,0.0,0,False,True
oborthwick/QuanttTeam10,,Python,[],main,,2021-12-31T23:27:43Z,2021-12-31T23:53:39Z,2021-12-31T23:53:36Z,0,0,0,0,3,False,False,True,True,False,1,0,False,0,False,0,0,1096,1096,1096,0.0,1,1,0.0,0,False,True
h4k3rsp/h4k3rsp,Config files for my GitHub profile.,Unknown,"['config', 'github-config']",main,,2021-12-31T23:53:34Z,2021-12-31T23:53:34Z,2021-12-31T23:53:34Z,0,0,0,0,0,False,False,False,True,False,0,0,False,0,False,0,0,1096,1096,1096,0.0,0,1,0.0,2,False,True
MillaSouza/teste-curso-dio-dominando-ides-java,Teste repositório,Java,[],master,,2021-12-31T23:14:14Z,2021-12-31T23:53:35Z,2021-12-31T23:53:32Z,0,0,0,0,1,False,False,True,True,False,1,0,False,0,False,0,0,1096,1096,1096,0.0,1,1,0.0,0,False,True
Deboraleticia/Deboraleticia,Config files for my GitHub profile.,Unknown,"['config', 'github-config']",main,,2021-12-31T23:53:30Z,2021-12-31T23:53:30Z,2021-12-31T23:53:31Z,0,0,0,0,0,False,False,False,True,False,0,0,False,0,False,0,0,1096,1096,1096,0.0,0,1,0.0,2,False,True
prabhudatta-qa/qa-learning-journey,,Python,[],main,MIT,2026-05-25T15:36:38Z,2026-05-28T16:06:53Z,2026-05-29T17:59:25Z,0,0,0,0,6,False,False,True,True,False,1,0,True,4804,False,0,0,-510,-514,-513,0.0,3,1,0.0,0,False,False
albertochecchin/rassegna-stampa-ipt,Rassegna stampa automatica IPT noleggio auto,Python,[],main,,2026-05-28T05:44:35Z,2026-05-29T17:59:22Z,2026-05-29T17:59:18Z,0,0,0,0,16,False,False,True,True,False,2,0,True,67,True,0,0,-513,-514,-514,0.0,2,3,0.0,0,False,False
aarav1109s/neetcode-submissions,My NeetCode.io problem submissions,Python,[],main,,2026-05-18T20:41:53Z,2026-05-29T17:59:28Z,2026-05-29T17:59:24Z,0,0,0,0,6,False,False,True,True,False,1,0,True,2120,False,0,0,-503,-514,-514,0.0,3,1,0.0,0,False,False
estoulargado/siscnrm-api,,Python,[],main,,2026-05-29T14:54:14Z,2026-05-29T17:59:19Z,2026-05-29T17:59:15Z,0,0,0,0,44,False,False,True,True,False,1,0,False,0,False,0,0,-514,-514,-514,0.0,1,1,0.0,0,False,False
AshaAx/AsklyBuxBot,,Python,[],main,,2026-05-24T05:03:57Z,2026-05-29T17:59:17Z,2026-05-29T17:59:13Z,0,0,0,0,13,False,False,True,True,False,1,0,False,0,False,0,0,-509,-514,-514,0.0,1,1,0.0,0,False,False
demonayush11/selfhealingbackend,,Python,[],main,,2026-05-28T14:43:54Z,2026-05-29T17:59:25Z,2026-05-29T17:59:07Z,0,0,0,0,2,False,False,True,True,False,1,0,True,5433,False,0,0,-513,-514,-514,0.0,3,1,0.0,0,False,False
johannes-programming/expandpath,,Python,[],main,MIT,2025-06-16T20:18:52Z,2026-05-29T17:59:10Z,2026-05-29T17:59:20Z,0,0,0,0,13,False,False,True,True,False,2,0,True,302,False,0,0,-167,-514,-514,0.0,2,2,0.0,0,False,False
eswarperla/ichimoku-daily-screener,"Daily Ichimoku Kinko Hyo screener for US mid/large-cap equities. Detects BREAKOUT/RESUMPTION/MIXED/MATURE trigger setups with context-aware candlestick patterns. Outputs a live Cowork dashboard, refreshed nightly. Python stdlib only.",Python,[],main,,2026-05-29T13:16:13Z,2026-05-29T17:59:09Z,2026-05-29T17:59:05Z,0,0,0,0,32,False,False,True,True,False,3,0,True,4749,True,0,0,-514,-514,-514,0.0,3,3,0.0,0,False,False
mehreennaqvi06/seo-crawler,,Python,[],main,,2026-05-29T12:24:13Z,2026-05-29T17:59:09Z,2026-05-29T17:59:05Z,0,0,0,0,2,False,False,True,True,False,1,0,True,406,False,0,0,-514,-514,-514,0.0,2,1,0.0,0,False,False
apotafiy/neetcode-submissions,My NeetCode.io problem submissions,Python,[],main,,2026-05-26T17:40:22Z,2026-05-29T17:59:10Z,2026-05-29T17:59:05Z,0,0,0,0,25,False,False,True,True,False,1,0,True,2118,False,0,0,-511,-514,-514,0.0,3,1,0.0,0,False,False
xxKrishna2609xx/PyClima-,,Python,[],main,,2026-03-14T22:35:58Z,2026-05-29T17:59:08Z,2026-05-29T17:59:04Z,0,0,0,0,17,False,False,True,True,False,1,0,True,3891,False,0,0,-438,-514,-514,0.0,3,1,0.0,0,False,False
alammehtab4462-gif/mehtab-ai-app,,Python,[],main,,2026-05-26T11:10:20Z,2026-05-29T17:59:09Z,2026-05-29T17:59:04Z,0,0,0,0,7,False,False,True,True,False,1,0,True,15,False,0,0,-511,-514,-514,0.0,2,1,0.0,0,False,False
ramnath23112005/Hackathon,,Python,[],main,,2026-05-29T16:03:04Z,2026-05-29T17:59:05Z,2026-05-29T17:59:01Z,0,0,0,0,19,False,False,True,True,False,1,0,True,1125,False,0,0,-514,-514,-514,0.0,2,1,0.0,0,False,False
Bluforest/Yahtzee,"A python rendition of legally-distinct Yahtzee, for use in a group project.",Python,[],main,,2026-05-11T17:03:18Z,2026-05-29T17:59:05Z,2026-05-29T17:59:01Z,0,1,0,0,24,False,False,True,True,False,3,0,False,0,False,0,0,-496,-514,-514,0.0,1,2,0.69,0,False,False
ShiroAzuma/todo-telegram-bot,Telegram bot for task management,Python,[],main,,2026-05-29T16:07:49Z,2026-05-29T17:59:05Z,2026-05-29T17:59:00Z,0,0,0,0,1,False,False,True,True,False,1,0,True,904,False,0,0,-514,-514,-514,0.0,2,1,0.0,0,False,False
idesignedu/tick-dashboard,Partner TICK Health dashboard — Python Shiny,Python,[],main,,2026-05-29T16:45:23Z,2026-05-29T17:59:02Z,2026-05-29T17:58:58Z,0,0,0,0,39,False,False,True,True,False,1,0,False,0,False,0,0,-514,-514,-514,0.0,1,1,0.0,0,False,False
poxiewix9/neetcode-submissions,My NeetCode.io problem submissions,Python,[],main,,2026-05-09T04:04:30Z,2026-05-29T17:58:59Z,2026-05-29T17:58:56Z,0,0,0,0,24,False,False,True,True,False,1,0,True,2119,False,0,0,-494,-514,-514,0.0,3,1,0.0,0,False,False
